URL,CSV,Job Title,Location,Date posted,Job number,Work site,Travel,Role type,Profession,Discipline,Employment type,Overview,Qualifications,Responsibilities
https://jobs.careers.microsoft.com/global/en/job/1813539/Research-Intern---High-performance-and-Scalable-Database-Systems,'005,Research Intern - High performance and Scalable Database Systems,"Austin, Texas, United States+ 2 more locations","Mar 10, 2025",1813539,Up to 50% work from home,None ,Individual Contributor,"Research, Applied, & Data Sciences",Applied Sciences,Internship,"Research Internships at Microsoft provide a dynamic environment for research careers with a network of world-class research labs led by globally-recognized scientists and engineers, who pursue innovation in a range of scientific and technical disciplines to help solve complex challenges in diverse fields, including computing, healthcare, economics, and the environment.
Azure PostgreSQL group is seeking a Research Intern who is interested in an exciting opportunity to work on research projects in the intersection of high performance, scalable databases and advanced memory systems (e.g., CXL, RDMA) in the cloud space. 
 
You will get a chance to work with top database minds from around the world including PostgreSQL committers, previous start up founders, and other core database engine experts. Additionally, you will interact with the top database researchers in the world who are looking at the very cutting edge of technology frontiers.  
 
This is an opportunity to stand on the shoulders of the latest hardware and software innovations with Azure and PostgreSQL and leap even further! ","Required Qualifications
Currently enrolled in a PhD program in Computer Science or a related STEM field.
Other Requirements
Research Interns are expected to be physically located in their manager’s Microsoft worksite location for the duration of their internship.
In addition to the qualifications below, you’ll need to submit a minimum of two reference letters for this position as well as a cover letter and any relevant work or research samples. After you submit your application, a request for letters may be sent to your list of references on your behalf. Note that reference letters cannot be requested until after you have submitted your application, and furthermore, that they might not be automatically requested for all candidates. You may wish to alert your letter writers in advance, so they will be ready to submit your letter. 
Preferred Qualifications
Demonstrated ability to develop original research agendas.
Ability to collaborate effectively with other researchers and product development teams.
Proficient interpersonal skills, cross-group, and cross-culture collaboration.
Ability to think unconventionally to derive creative and innovative solutions.
Knowledge of advanced memory systems.
Knowledge of distributed database internals.
The base pay range for this internship is USD $6,550 - $12,880 per month. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $8,480 - $13,920 per month.
 
Certain roles may be eligible for benefits and other compensation. Find additional benefits and pay information here: https://careers.microsoft.com/us/en/us-intern-pay 
 
Microsoft accepts applications and processes offers for these roles on an ongoing basis.
 ","Research Interns put inquiry and theory into practice. Alongside fellow doctoral candidates and some of the world’s best researchers, Research Interns learn, collaborate, and network for life. Research Interns not only advance their own careers, but they also contribute to exciting research and development strides. During the 12-week internship, Research Interns are paired with mentors and expected to collaborate with other Research Interns and researchers, present findings, and contribute to the vibrant life of the community. Research internships are available in all areas of research, and are offered year-round, though they typically begin in the summer."
