URL,CSV,Job Title,Location,Date posted,Job number,Work site,Travel,Role type,Profession,Discipline,Employment type,Overview,Qualifications,Responsibilities
https://jobs.careers.microsoft.com/global/en/job/1815698/Digital-Security-Sales-Specialist,'000,Digital Security Sales Specialist,"Austin, Texas, United States+ 7 more locations","Mar 26, 2025",1815698,Up to 100% work from home,0-25 %,Individual Contributor,Digital Sales and Solutions,Digital Solution Area Specialists,Full-Time,"As a Digital Security Sales Specialist for our US Enterprise Manufacturing group, you’ll play a pivotal role in empowering our customers through the unique value of the Microsoft Cloud. You will drive the day-to-day execution of our strategic business priorities – selling  cloud services and platforms to our managed customers and building digital transformation momentum for our customers, partners, and Microsoft. 
 
In Digital Sales, we’re on a mission to empower our customers through the unique value of the Microsoft cloud. As part of our globally led, digital-first organization, you’ll play a pivotal role in driving success. Your sales skills, deep understanding of enterprise needs, and ability to build customer relationships will be instrumental in achieving sales targets. You will also have an opportunity to work collaboratively across teams while living our Digital Sales Culture priorities: Diversity and Inclusivity, Wellbeing, Sustainability, and Customer Obsession.
 
Why join this team?
Passion for Security: You will have the opportunity to enhance the cybersecurity capabilities of the world's leading enterprise organizations, fueled by an integrated approach that combines compliance, identity, and AI-driven automation.
Safeguard Digital Ecosystems: Be part of our vision to safeguard digital ecosystems. As part of our mission, we champion a Zero Trust mindset, empowering organizations worldwide.
Beyond today's technology: You will work directly with enterprise customers to help them unlock the value of AI across their organization and help them understand how AI and Automation can advance their security capabilities.
Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.  ","Required/Minimum Qualifications
4+ years of technology-related sales or account management experience
OR Bachelor's Degree in Information Technology, Business Administration, or related field AND 3+ years of technology-related sales or account management experience.
2+ years experience with IT sales solutions dealing with C-suite decision makers.
Additional or Preferred Qualifications
5+ years of technology-related sales or account management experience
OR Bachelor's Degree in Information Technology, Business Administration, or related field AND 4+ years of technology-related sales or account management experience
2+ years of solution sales or consulting services sales experience.
Digital Solution Area Specialists IC3 - The typical base pay range for this role across the U.S. is USD $29.62 - $64.23 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $48.37 - $69.18 per hour. 
 
Certain roles may be eligible for benefits and other compensation. Find additional benefits and pay information here: https://careers.microsoft.com/us/en/us-corporate-pay 
 
Microsoft will accept applications for the role until April 9, 2025.
 ","Sales Execution
Collaborate with virtual team members to identify customer business needs and contribute to the development of solutions.  
Proactively build an external stakeholder network to and implement strategies to accelerate and close Security opportunities.
Business Value Selling
Identify new Security opportunities by identifying and engaging with key business contacts, understanding customers’ business and technology priorities, governance, decision and budget processes, and landing the value proposition.
Technical Expertise
Initiate Security discussions with business decision makers conversations, share practices and key competitor knowledge across solution areas to make recommendations on pursuit or withdrawal.
Sales Excellence
You will collaborate with partners and resources to plan for accounts, do compete plans, forecasting, and business analysis to pursue high-potential customers
Grow Microsoft’s culture priorities
Work with peers and the organization to deliver excellence in culture. Our priorities are Diverse and Inclusive, Wellbeing, Sustainability, Giving and Learning.
Showcase a learning mentality
Demonstrate a willingness to invest in your personal learning in the Cybersecurity arena."
