URL,CSV,Job Title,Location,Date posted,Job number,Work site,Travel,Role type,Profession,Discipline,Employment type,Overview,Qualifications,Responsibilities
https://jobs.careers.microsoft.com/global/en/job/1663482/Principal-Software-Engineering-Manager-%E2%80%93-Azure-Storage,'011,Principal Software Engineering Manager – Azure Storage,"Austin, Texas, United States+ 31 more locations","Mar 08, 2024",1663482,Up to 100% work from home,0-25 %,People Manager,Software Engineering,Software Engineering,Full-Time,"Are you excited about the possibility of changing the world by working on the largest Cloud Storage service? Come and join the Azure Storage team and contribute in revolutionizing it! The service hosts data of the largest companies in the world; supports all of Microsoft’s largest online businesses, including Office, OneDrive, Xbox, Teams, and Bing; and has scaled to store exabytes of customer data, with the roadmap looking even better in terms of growth.
 
Usage of Azure Storage ranges drastically - from hot access such as disks, to millisecond access such as video streaming data, to cold data such as archival data, and to hyperscale access, big data, machine learning, and many more! Each workload brings a new set of challenges and characteristics with formidable problems to solve!
 
We are striving to turn Azure Storage into not only the ubiquitous Cloud storage service but the only way to store data for any modern and pre-existing application at large scale.  Our mission is to build the world's most secure and dependable cloud storage platform. Powered by cutting-edge distributed systems technology, our platform is designed to set a new standard for scale, reliability and security in the cloud storage space.
 
As a Principal Software Engineering Manager in Azure Storage, you will lead our SFTP offering and other charters related to the Azure front end services, one of our core layers of the Azure Storage stack. Azure Storage front service exposes all the abstraction of Azure Storage such as VM Disks, Object Storage (Block Blob, Append Blob), ADLS (Azure Data Lake Service) Gen 2, Cloud SAN, SFTP, NFS to our customers. It is also responsible for all security, DDOS protection, noisy neighborhood isolation, authorization for the Azure Storage service and implementing the exposed protocol. You will also help drive and improve the reliability and performance of the service. This role will involve design, implementing, and shipping product code that scales to the largest and most demanding storage and latency requirements on the planet. This opportunity will allow you to work with and influence dozens of teams in different geographical locations around the world, so you will make an impact both to people within the company and outside!
 
Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.","Required Qualifications:
 Bachelor's Degree in Computer Science, or related technical discipline AND 6+ years technical engineering experience with coding in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Python
o OR equivalent experience.
Preferred Qualifications
Bachelor's Degree in Computer Science or related technical field AND 10+ years technical engineering experience with coding in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Pythono OR Master's Degree in Computer Science or related technical field AND 8+ years technical engineering experience with coding in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Pythono OR equivalent experience.
4+ years of experiences managing a team of engineers by setting clear expectations, keeping team members energized, and delivering great results   
5+ years of industry software engineering experiences, including delivering highly available cloud-based services and platforms 
3 years of experiences in designing, analyzing, and troubleshooting distributed systems. 
Prior hands-on development experience including leading architecture for large scale system (storage, cloud computing) designing, and writing code, experience in coding in C++ or C 
Prior experience and/or subject matter expertise in service reliability, Network Security, Encryption, Authentication, SFTP, SSH or REST. 
Ability to demonstarate empathy for customers using the product. 
Software Engineering M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year.
 Certain roles may be eligible for benefits and other compensation. Find additional benefits and pay information here:https://careers.microsoft.com/us/en/us-corporate-pay
 
Microsoft will accept applications for this role until 01/22/24.
 
 
 
#azurecorejobs","Manage the team: Attract and retain talent while supporting the growth and career development of team members. 
Own and show solid technical and non-technical leadership in driving the SFTP product E2E. 
Create a team culture of quality first mentality that directly contributes to delivering high quality features and changes as part of the stack. 
Research and deep-dive into technical issues and bring clarity to the team as needed. 
Own planning and ensure top deliverables are met for the success of Microsoft, Azure Storage, and the team. 
Contribute to the overall technical direction of Azure storage alongside other managers across geo locations. 
Acts as a Designated Responsible Individual (DRI) and guides other engineers by developing and following the playbook, working on call to monitor system/product/service for degradation, downtime, or interruptions, alerting stakeholders about status and initiates actions to restore system/product/service for simple and complex problems when appropriate "
